numeric__age,numeric__education-num,numeric__hours-per-week,numeric__log1p_fnlwgt,numeric__log1p_capital_gain,numeric__log1p_capital_loss,numeric__has_capital_gain,numeric__has_capital_loss,numeric__workclass__missing,numeric__occupation__missing,numeric__native-country__missing,categorical__workclass_Federal-gov,categorical__workclass_Local-gov,categorical__workclass_Private,categorical__workclass_Self-emp-inc,categorical__workclass_Self-emp-not-inc,categorical__workclass_State-gov,categorical__workclass_infrequent_sklearn,categorical__marital-status_Divorced,categorical__marital-status_Married-civ-spouse,categorical__marital-status_Married-spouse-absent,categorical__marital-status_Never-married,categorical__marital-status_Separated,categorical__marital-status_Widowed,categorical__marital-status_infrequent_sklearn,categorical__occupation_Adm-clerical,categorical__occupation_Craft-repair,categorical__occupation_Exec-managerial,categorical__occupation_Farming-fishing,categorical__occupation_Handlers-cleaners,categorical__occupation_Machine-op-inspct,categorical__occupation_Other-service,categorical__occupation_Priv-house-serv,categorical__occupation_Prof-specialty,categorical__occupation_Protective-serv,categorical__occupation_Sales,categorical__occupation_Tech-support,categorical__occupation_Transport-moving,categorical__occupation_infrequent_sklearn,categorical__relationship_Husband,categorical__relationship_Not-in-family,categorical__relationship_Other-relative,categorical__relationship_Own-child,categorical__relationship_Unmarried,categorical__relationship_Wife,categorical__race_Amer-Indian-Eskimo,categorical__race_Asian-Pac-Islander,categorical__race_Black,categorical__race_Other,categorical__race_White,categorical__sex_Female,categorical__sex_Male,categorical__native-country_Canada,categorical__native-country_Cuba,categorical__native-country_El-Salvador,categorical__native-country_England,categorical__native-country_Germany,categorical__native-country_India,categorical__native-country_Mexico,categorical__native-country_Philippines,categorical__native-country_Puerto-Rico,categorical__native-country_United-States,categorical__native-country_infrequent_sklearn
0.24832188643428246,1.1377809838963553,-0.039510714175943686,0.2724266903007459,4.418038915997229,-0.2205987350990279,3.335491690165033,-0.22070722579590699,-0.24545634720721793,-0.24592533355531027,-0.13225627911322693,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
-0.6280211347350417,1.527225073934787,0.7662271101267899,-0.5023332535589652,-0.29763350508144093,-0.2205987350990279,-0.2998058735833703,-0.22070722579590699,-0.24545634720721793,-0.24592533355531027,-0.13225627911322693,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
-1.3583069857094787,-0.030551286218940297,-0.039510714175943686,-2.831967125881524,2.850415882777372,-0.2205987350990279,3.335491690165033,-0.22070722579590699,-0.24545634720721793,-0.24592533355531027,-0.13225627911322693,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.24832188643428246,1.1377809838963553,-0.039510714175943686,0.7799615829830424,3.3672643619116314,-0.2205987350990279,3.335491690165033,-0.22070722579590699,-0.24545634720721793,-0.24592533355531027,-0.13225627911322693,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
-1.2122498155145913,0.3588928038194915,-0.4423796263273105,-0.6820480320178051,-0.29763350508144093,-0.2205987350990279,-0.2998058735833703,-0.22070722579590699,-0.24545634720721793,-0.24592533355531027,-0.13225627911322693,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.9055791523112756,-0.4199953762573721,-0.039510714175943686,1.932219776996954,-0.29763350508144093,-0.2205987350990279,-0.2998058735833703,-0.22070722579590699,-0.24545634720721793,-0.24592533355531027,-0.13225627911322693,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
-1.066192645319704,-0.4199953762573721,-0.039510714175943686,1.199944720980559,-0.29763350508144093,-0.2205987350990279,-0.2998058735833703,-0.22070722579590699,-0.24545634720721793,-0.24592533355531027,-0.13225627911322693,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
-0.18984962415037965,-0.030551286218940297,-0.039510714175943686,0.6303416562115044,-0.29763350508144093,-0.2205987350990279,-0.2998058735833703,-0.22070722579590699,-0.24545634720721793,-0.24592533355531027,-0.13225627911322693,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.46740764172661353,-0.4199953762573721,0.6050795452662432,0.6502264419904885,-0.29763350508144093,-0.2205987350990279,-0.2998058735833703,-0.22070722579590699,-0.24545634720721793,-0.24592533355531027,-0.13225627911322693,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1.7819221734806,-0.4199953762573721,-0.039510714175943686,-0.05520257131613047,-0.29763350508144093,-0.2205987350990279,-0.2998058735833703,-0.22070722579590699,-0.24545634720721793,-0.24592533355531027,-0.13225627911322693,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1.6358650032857125,-0.030551286218940297,-0.4423796263273105,0.0696458119793483,-0.29763350508144093,-0.2205987350990279,-0.2998058735833703,-0.22070722579590699,-0.24545634720721793,-0.24592533355531027,-0.13225627911322693,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.5404362268240572,1.916669163973219,-0.039510714175943686,-2.000023045544396,-0.29763350508144093,4.801225234072372,-0.2998058735833703,4.530889264698215,-0.24545634720721793,-0.24592533355531027,-0.13225627911322693,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.8325505672138319,1.527225073934787,-0.039510714175943686,0.6037165246579675,-0.29763350508144093,4.3952328835008485,-0.2998058735833703,4.530889264698215,-0.24545634720721793,-0.24592533355531027,-0.13225627911322693,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
-0.6280211347350417,-0.030551286218940297,-0.039510714175943686,1.211149593213842,-0.29763350508144093,-0.2205987350990279,-0.2998058735833703,-0.22070722579590699,-0.24545634720721793,-0.24592533355531027,-0.13225627911322693,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
-0.18984962415037965,-0.030551286218940297,1.5719649344295235,-1.5103437041303853,-0.29763350508144093,-0.2205987350990279,-0.2998058735833703,-0.22070722579590699,-0.24545634720721793,-0.24592533355531027,-0.13225627911322693,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.6134648119215009,-0.4199953762573721,-0.039510714175943686,0.8564976353624731,-0.29763350508144093,-0.2205987350990279,-0.2998058735833703,-0.22070722579590699,-0.24545634720721793,-0.24592533355531027,-0.13225627911322693,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
-1.4313355708069222,-0.4199953762573721,-0.039510714175943686,0.5902582738510638,-0.29763350508144093,-0.2205987350990279,-0.2998058735833703,-0.22070722579590699,-0.24545634720721793,-0.24592533355531027,-0.13225627911322693,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.9786077374087193,1.1377809838963553,-0.039510714175943686,2.1384784115630504,3.3672643619116314,-0.2205987350990279,3.335491690165033,-0.22070722579590699,-0.24545634720721793,-0.24592533355531027,-0.13225627911322693,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2.220093684065262,-0.030551286218940297,-0.6841009736181305,0.782520029627993,-0.29763350508144093,-0.2205987350990279,-0.2998058735833703,-0.22070722579590699,4.074044168659387,4.066274854823337,-0.13225627911322693,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
-0.26287820924782335,0.7483368938579233,-0.039510714175943686,0.760447471097724,-0.29763350508144093,-0.2205987350990279,-0.2998058735833703,-0.22070722579590699,-0.24545634720721793,-0.24592533355531027,-0.13225627911322693,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.029236131141951404,1.1377809838963553,1.5719649344295235,0.47775064766712527,-0.29763350508144093,-0.2205987350990279,-0.2998058735833703,-0.22070722579590699,-0.24545634720721793,-0.24592533355531027,-0.13225627911322693,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.6864933970189445,-0.4199953762573721,-0.039510714175943686,-0.6144801305927516,-0.29763350508144093,-0.2205987350990279,-0.2998058735833703,-0.22070722579590699,-0.24545634720721793,-0.24592533355531027,-0.13225627911322693,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
-1.2122498155145913,-0.030551286218940297,-0.039510714175943686,0.34014790391903604,-0.29763350508144093,-0.2205987350990279,-0.2998058735833703,-0.22070722579590699,-0.24545634720721793,-0.24592533355531027,-0.13225627911322693,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
-0.6280211347350417,-0.030551286218940297,-0.039510714175943686,0.6897630119013782,-0.29763350508144093,-0.2205987350990279,-0.2998058735833703,-0.22070722579590699,-0.24545634720721793,-0.24592533355531027,-0.13225627911322693,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1.1246649076036066,-0.4199953762573721,0.36335819797542307,0.29463839667921105,-0.29763350508144093,-0.2205987350990279,-0.2998058735833703,-0.22070722579590699,-0.24545634720721793,-0.24592533355531027,-0.13225627911322693,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.17529330133683876,-0.4199953762573721,-0.039510714175943686,-0.5484146852908965,-0.29763350508144093,-0.2205987350990279,-0.2998058735833703,-0.22070722579590699,-0.24545634720721793,-0.24592533355531027,-0.13225627911322693,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
-1.066192645319704,0.7483368938579233,-1.489838797920864,0.13565334394978854,-0.29763350508144093,-0.2205987350990279,-0.2998058735833703,-0.22070722579590699,-0.24545634720721793,-0.24592533355531027,-0.13225627911322693,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.5404362268240572,-0.030551286218940297,2.377702758732257,0.03783597438119923,-0.29763350508144093,-0.2205987350990279,-0.2998058735833703,-0.22070722579590699,-0.24545634720721793,-0.24592533355531027,-0.13225627911322693,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
