age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income,probability,prediction,batch_id,drift_strength
65,Private,95644,Assoc-acdm,12,Divorced,Sales,Not-in-family,White,Female,0,0,40,United-States,0,0.10664195472544226,0,4,0.6
49,Self-emp-inc,195727,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,0,0.714404800476601,1,4,0.6
56,Private,228729,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,Black,Male,10356,0,55,,0,0.9945469102044011,1,4,0.6
53,Private,220694,Bachelors,13,Divorced,Other-service,Not-in-family,White,Male,2537,0,52,United-States,0,0.05051719679981238,0,4,0.6
45,Private,118551,HS-grad,9,Divorced,Adm-clerical,Unmarried,White,Female,12040,0,55,United-States,0,0.9941917051942716,1,4,0.6
41,Private,239632,HS-grad,9,Never-married,Adm-clerical,Not-in-family,White,Female,3910,0,55,United-States,0,0.008401336778980978,0,4,0.6
52,Private,68111,HS-grad,9,Divorced,Craft-repair,Not-in-family,White,Male,10785,0,60,United-States,0,0.9983987196308239,1,4,0.6
33,Federal-gov,207723,Masters,14,Never-married,Prof-specialty,Not-in-family,Asian-Pac-Islander,Male,0,0,40,,0,0.4206375379008833,0,4,0.6
48,Private,301614,Some-college,10,Divorced,Craft-repair,Not-in-family,White,Male,3700,0,60,Mexico,0,0.01950197045577458,0,4,0.6
38,Local-gov,206721,Bachelors,13,Never-married,Protective-serv,Own-child,White,Male,4920,0,55,United-States,0,0.5125388734102879,0,4,0.6
48,Local-gov,186172,Assoc-acdm,12,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,40,United-States,1,0.8593668327989038,1,4,0.6
73,Private,373099,7th-8th,4,Married-civ-spouse,Craft-repair,Husband,White,Male,12176,0,55,United-States,0,0.9785181675397381,1,4,0.6
39,Private,214858,HS-grad,9,Married-civ-spouse,Other-service,Own-child,White,Male,2546,0,55,United-States,0,0.043898444450416435,0,4,0.6
66,Private,111130,Some-college,10,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,12273,0,65,United-States,1,0.9906387867547369,1,4,0.6
38,Private,108658,HS-grad,9,Never-married,Craft-repair,Not-in-family,White,Male,10650,0,55,United-States,0,0.9985288987205746,1,4,0.6
77,,172744,Some-college,10,Married-civ-spouse,,Husband,White,Male,0,0,35,United-States,0,0.5527493784732356,0,4,0.6
40,Private,326232,Some-college,10,Divorced,Transport-moving,Unmarried,White,Male,0,0,40,United-States,1,0.23611620080856632,0,4,0.6
28,Local-gov,34452,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,0,0.7855938566744981,1,4,0.6
35,Private,384651,Some-college,10,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,1466,0,55,United-States,0,0.14299685739058376,0,4,0.6
38,Self-emp-not-inc,203836,5th-6th,3,Never-married,Transport-moving,Not-in-family,White,Male,0,0,40,United-States,0,0.06380300278536223,0,4,0.6
29,Private,107458,Bachelors,13,Never-married,Sales,Not-in-family,White,Male,0,0,50,United-States,0,0.48011005786786093,0,4,0.6
50,Private,158948,7th-8th,4,Married-civ-spouse,Craft-repair,Husband,White,Male,3411,0,40,United-States,0,0.014092876893965517,0,4,0.6
51,Private,249339,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,0,0.6605320838528901,1,4,0.6
50,Private,283122,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,8739,0,55,United-States,1,0.9979255160475422,1,4,0.6
70,Private,127264,10th,6,Married-civ-spouse,Craft-repair,Husband,White,Male,11733,0,65,United-States,0,0.9769855223391417,1,4,0.6
65,State-gov,197184,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,6376,0,85,United-States,1,0.9923272198028738,1,4,0.6
63,Private,153486,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,6043,0,60,United-States,1,0.987595174420021,1,4,0.6
47,Federal-gov,185053,Bachelors,13,Never-married,Prof-specialty,Own-child,White,Female,3470,0,55,United-States,0,0.03304408402748745,0,4,0.6
64,Private,312446,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,1166,0,55,United-States,0,0.09598995646903814,0,4,0.6
36,Private,69251,HS-grad,9,Married-civ-spouse,Other-service,Other-relative,Asian-Pac-Islander,Male,0,0,40,Philippines,0,0.1288562849067847,0,4,0.6
26,Private,183965,HS-grad,9,Never-married,Craft-repair,Not-in-family,White,Male,0,0,40,United-States,0,0.03437145401577377,0,4,0.6
44,Private,29312,Some-college,10,Never-married,Handlers-cleaners,Own-child,White,Male,7543,0,55,United-States,0,0.856190602901364,1,4,0.6
33,,180339,Some-college,10,Never-married,,Own-child,White,Female,6831,0,40,United-States,0,0.03049554380674956,0,4,0.6
36,Private,128392,Bachelors,13,Divorced,Exec-managerial,Not-in-family,White,Male,4787,0,40,United-States,1,0.956900623222413,1,4,0.6
20,Private,203240,Assoc-acdm,12,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,30,United-States,0,0.0019030509444741726,0,4,0.6
42,Private,182771,Masters,14,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,2592,0,55,United-States,1,0.2946967381339811,0,4,0.6
40,Private,103395,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,45,United-States,1,0.7094023216803875,1,4,0.6
66,Private,151227,Bachelors,13,Married-civ-spouse,Other-service,Husband,White,Male,0,0,40,United-States,1,0.39861576982629593,0,4,0.6
60,Private,183162,HS-grad,9,Widowed,Machine-op-inspct,Not-in-family,White,Female,0,0,40,United-States,0,0.030761923097924866,0,4,0.6
40,Private,233275,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Male,891,0,60,United-States,0,0.05507342200445114,0,4,0.6
50,Private,52187,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,16299,0,65,United-States,1,0.9990958484085057,1,4,0.6
22,Private,164901,11th,7,Never-married,Craft-repair,Other-relative,White,Male,0,0,40,United-States,0,0.0064461903200396155,0,4,0.6
20,,239805,Some-college,10,Never-married,,Not-in-family,White,Male,0,0,16,United-States,0,0.0018303545522021572,0,4,0.6
50,Private,116814,HS-grad,9,Widowed,Adm-clerical,Not-in-family,Amer-Indian-Eskimo,Female,0,0,40,United-States,0,0.050458008659630085,0,4,0.6
42,Private,130369,Assoc-voc,11,Separated,Prof-specialty,Unmarried,White,Female,6723,0,55,United-States,0,0.09814434682252295,0,4,0.6
56,Private,130126,Prof-school,15,Divorced,Prof-specialty,Not-in-family,White,Male,1030,0,60,United-States,1,0.1269144988957707,0,4,0.6
73,Private,345697,HS-grad,9,Married-civ-spouse,Prof-specialty,Husband,White,Male,8236,0,55,United-States,1,0.974993641092119,1,4,0.6
61,Private,90579,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,Black,Male,16647,0,65,United-States,0,0.9723650388837342,1,4,0.6
31,Private,144161,HS-grad,9,Never-married,Transport-moving,Own-child,White,Male,13699,0,45,United-States,0,0.9965621141160816,1,4,0.6
87,Self-emp-not-inc,106873,11th,7,Widowed,Sales,Not-in-family,White,Male,7176,0,55,United-States,0,0.8849234386805012,1,4,0.6
44,Private,229148,HS-grad,9,Never-married,Handlers-cleaners,Not-in-family,Black,Male,0,0,35,United-States,0,0.016712905672482042,0,4,0.6
39,Private,123302,HS-grad,9,Married-civ-spouse,Other-service,Husband,White,Male,5987,0,55,Poland,0,0.9820603203539674,1,4,0.6
31,Private,450200,Some-college,10,Never-married,Other-service,Own-child,White,Male,4369,0,45,United-States,0,0.3127626464148924,0,4,0.6
57,Local-gov,334039,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,2878,0,55,United-States,1,0.262868882932901,0,4,0.6
42,Self-emp-inc,127651,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,13346,1887,63,United-States,1,0.9994155646786612,1,4,0.6
65,Private,151864,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,5381,0,55,United-States,0,0.9855065761159892,1,4,0.6
65,Private,154891,9th,5,Married-civ-spouse,Transport-moving,Husband,White,Male,10077,0,55,United-States,0,0.785768914719106,1,4,0.6
47,Private,207819,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,15782,0,65,United-States,1,0.9991852339314623,1,4,0.6
33,Private,303187,Some-college,10,Never-married,Handlers-cleaners,Own-child,Asian-Pac-Islander,Male,5245,0,55,Philippines,0,0.15138911700421268,0,4,0.6
29,Private,134331,10th,6,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,0,0.17460985840803875,0,4,0.6
70,Self-emp-not-inc,248841,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,25043,0,55,United-States,1,0.9446327621299297,1,4,0.6
35,State-gov,37314,Doctorate,16,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,55,United-States,0,0.6483622579708337,1,4,0.6
43,Private,59496,Some-college,10,Married-civ-spouse,Adm-clerical,Husband,White,Male,12036,0,65,United-States,0,0.998826342579638,1,4,0.6
43,Local-gov,193755,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,0,0.8657236849065925,1,4,0.6
60,Self-emp-not-inc,107231,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,99999,0,65,United-States,1,0.9962446217612391,1,4,0.6
41,Private,350162,Bachelors,13,Married-civ-spouse,Exec-managerial,Wife,White,Male,2105,0,55,United-States,1,0.40190602774889983,0,4,0.6
41,Private,163287,Bachelors,13,Divorced,Transport-moving,Not-in-family,White,Male,0,0,48,United-States,0,0.38506324339383047,0,4,0.6
66,Self-emp-not-inc,32778,HS-grad,9,Married-civ-spouse,Sales,Wife,White,Female,12217,0,45,United-States,0,0.9681877507810799,1,4,0.6
63,Local-gov,47415,Assoc-acdm,12,Married-civ-spouse,Adm-clerical,Wife,White,Female,4656,1628,45,United-States,0,0.007240111281020178,0,4,0.6
49,Private,547108,Bachelors,13,Married-civ-spouse,Tech-support,Husband,Asian-Pac-Islander,Male,15024,0,40,,1,0.9991996098607951,1,4,0.6
28,Private,33798,12th,8,Never-married,Transport-moving,Not-in-family,White,Male,0,0,50,United-States,0,0.08191158315501428,0,4,0.6
66,Private,146409,Some-college,10,Widowed,Exec-managerial,Unmarried,White,Female,14081,0,55,United-States,0,0.9972998993098738,1,4,0.6
29,,183161,12th,8,Never-married,,Own-child,White,Female,12873,0,23,United-States,0,0.9854522672841931,1,4,0.6
31,Private,165949,HS-grad,9,Divorced,Other-service,Unmarried,White,Female,0,0,40,United-States,0,0.03091577873918832,0,4,0.6
63,Private,153870,HS-grad,9,Married-civ-spouse,Tech-support,Husband,White,Male,3384,0,55,United-States,1,0.0836127868726555,0,4,0.6
65,Private,330144,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,0,0.79949759303552,1,4,0.6
47,Private,24723,10th,6,Divorced,Exec-managerial,Not-in-family,Amer-Indian-Eskimo,Female,0,0,45,United-States,0,0.096336844813215,0,4,0.6
50,Private,203836,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,5539,0,65,United-States,1,0.9927824056772199,1,4,0.6
85,Private,148003,Some-college,10,Married-civ-spouse,Adm-clerical,Wife,White,Female,25331,0,51,United-States,1,0.978318983562997,1,4,0.6
38,Private,151551,Some-college,10,Separated,Sales,Own-child,Amer-Indian-Eskimo,Male,12766,0,63,United-States,0,0.9959749143164194,1,4,0.6
41,Private,66172,Some-college,10,Separated,Adm-clerical,Not-in-family,White,Female,9533,0,55,United-States,0,0.9969884418495164,1,4,0.6
35,Private,149574,Some-college,10,Married-spouse-absent,Other-service,Not-in-family,White,Male,14219,0,60,United-States,0,0.998578965457484,1,4,0.6
37,Private,121228,HS-grad,9,Divorced,Machine-op-inspct,Unmarried,White,Male,0,1726,50,United-States,0,0.024784134507324095,0,4,0.6
32,Private,244268,11th,7,Married-civ-spouse,Craft-repair,Husband,White,Male,0,1672,48,United-States,0,0.019031604537585116,0,4,0.6
21,Private,117210,Some-college,10,Never-married,Sales,Own-child,White,Male,0,0,45,United-States,0,0.017053797090298695,0,4,0.6
40,Federal-gov,187164,Bachelors,13,Never-married,Tech-support,Own-child,White,Male,0,0,40,United-States,0,0.12175390298592646,0,4,0.6
75,,173064,Bachelors,13,Married-civ-spouse,,Husband,White,Male,0,0,6,United-States,0,0.5138575229941829,0,4,0.6
51,Local-gov,301614,11th,7,Married-civ-spouse,Other-service,Husband,White,Male,1927,0,55,United-States,0,0.030492338991086953,0,4,0.6
39,Private,141584,Masters,14,Never-married,Sales,Not-in-family,White,Male,0,2444,45,United-States,1,0.9858211406271272,1,4,0.6
45,Private,155478,Some-college,10,Divorced,Tech-support,Unmarried,White,Female,0,0,40,United-States,0,0.1100819463163878,0,4,0.6
46,Private,167497,Some-college,10,Married-civ-spouse,Exec-managerial,Wife,White,Female,20973,0,65,United-States,1,0.9987905781809688,1,4,0.6
33,Private,118657,HS-grad,9,Separated,Machine-op-inspct,Other-relative,White,Male,9402,0,55,United-States,0,0.9955712663636291,1,4,0.6
47,Private,237943,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,9038,0,75,United-States,0,0.9980257223260662,1,4,0.6
34,Private,145477,HS-grad,9,Never-married,Handlers-cleaners,Own-child,Amer-Indian-Eskimo,Male,10170,0,55,United-States,0,0.9864108174511439,1,4,0.6
36,Private,125905,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,5573,0,55,United-States,0,0.989389440246711,1,4,0.6
49,Local-gov,107231,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,2002,40,United-States,0,0.02854835133749659,0,4,0.6
31,Private,277974,Some-college,10,Never-married,Sales,Own-child,White,Male,4469,0,50,United-States,0,0.049320410172899294,0,4,0.6
37,Private,164898,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,52,United-States,0,0.7381810635059373,1,4,0.6
46,Private,263150,Some-college,10,Married-civ-spouse,Exec-managerial,Wife,White,Female,9219,0,60,United-States,1,0.9983714199402614,1,4,0.6
33,State-gov,82497,Some-college,10,Never-married,Adm-clerical,Own-child,White,Female,4630,0,35,United-States,0,0.006511202253122768,0,4,0.6
36,Private,190290,Bachelors,13,Never-married,Sales,Not-in-family,White,Male,10575,0,75,United-States,0,0.9984537238014736,1,4,0.6
40,Private,369781,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,15024,0,45,United-States,1,0.9993821855418236,1,4,0.6
49,Private,126743,1st-4th,2,Married-civ-spouse,Other-service,Husband,White,Male,8960,0,68,Mexico,0,0.997644654292575,1,4,0.6
61,Self-emp-not-inc,36601,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,1778,0,55,Canada,1,0.08378303753918602,0,4,0.6
23,Private,260254,HS-grad,9,Never-married,Sales,Own-child,White,Male,0,0,40,United-States,0,0.01266168825047061,0,4,0.6
49,Private,227545,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,12615,0,59,United-States,1,0.9990796776566515,1,4,0.6
24,Private,206008,Assoc-acdm,12,Never-married,Prof-specialty,Own-child,Black,Male,0,0,20,United-States,0,0.008565576555861855,0,4,0.6
48,Private,99385,HS-grad,9,Separated,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,0,0.04062005041376322,0,4,0.6
23,Private,124259,Some-college,10,Never-married,Protective-serv,Own-child,Black,Female,0,0,40,United-States,0,0.008053052117331464,0,4,0.6
61,Federal-gov,95680,Assoc-acdm,12,Married-civ-spouse,Exec-managerial,Husband,Asian-Pac-Islander,Male,3103,0,40,United-States,1,0.9826428404477178,1,4,0.6
34,Private,123291,10th,6,Never-married,Handlers-cleaners,Other-relative,White,Male,0,0,40,United-States,0,0.007699198913090437,0,4,0.6
58,Private,117605,9th,5,Divorced,Sales,Not-in-family,White,Male,7014,0,50,United-States,0,0.06709750460250197,0,4,0.6
48,Private,370767,HS-grad,9,Married-civ-spouse,Prof-specialty,Husband,White,Male,6529,2377,75,United-States,0,0.9891364072002602,1,4,0.6
44,Private,346594,HS-grad,9,Divorced,Other-service,Unmarried,White,Female,0,0,40,United-States,0,0.045629077491836256,0,4,0.6
19,Private,266255,HS-grad,9,Never-married,Sales,Own-child,White,Female,0,0,40,United-States,0,0.001733640422643896,0,4,0.6
48,Private,188800,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,1965,0,55,United-States,1,0.10601991893194598,0,4,0.6
30,Private,154583,11th,7,Never-married,Sales,Own-child,White,Female,4982,0,31,United-States,0,0.033904948735332244,0,4,0.6
50,Private,274528,HS-grad,9,Divorced,Craft-repair,Other-relative,White,Male,0,0,40,United-States,0,0.05214723783402222,0,4,0.6
47,State-gov,149337,HS-grad,9,Divorced,Adm-clerical,Unmarried,White,Male,0,0,38,United-States,0,0.17819761411233143,0,4,0.6
41,Private,626493,Bachelors,13,Never-married,Exec-managerial,Not-in-family,White,Male,1110,0,55,United-States,0,0.07287156361522497,0,4,0.6
52,State-gov,32372,Some-college,10,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,0,0.7420548321076278,1,4,0.6
75,,166425,Some-college,10,Widowed,,Not-in-family,Black,Female,6024,0,39,United-States,0,0.31726724988868954,0,4,0.6
47,Private,152307,11th,7,Married-civ-spouse,Craft-repair,Husband,White,Male,11240,0,55,United-States,0,0.9990702236408587,1,4,0.6
70,Private,177368,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,7012,0,55,United-States,0,0.7757620350617455,1,4,0.6
67,Private,27227,Some-college,10,Married-civ-spouse,Other-service,Husband,White,Male,12179,1977,50,United-States,1,0.990359092413431,1,4,0.6
48,Private,176026,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,0,0.6038847290958329,0,4,0.6
48,Self-emp-inc,287647,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,7688,0,55,United-States,1,0.9990234454288257,1,4,0.6
34,Private,132835,HS-grad,9,Never-married,Other-service,Unmarried,Black,Female,0,0,40,United-States,0,0.01157306185719862,0,4,0.6
64,Private,102041,11th,7,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,0,0.34685910231114925,0,4,0.6
24,Private,174461,Bachelors,13,Never-married,Sales,Not-in-family,White,Female,0,0,50,United-States,0,0.08917205381433871,0,4,0.6
24,Private,134787,Some-college,10,Never-married,Sales,Own-child,White,Female,0,0,40,United-States,0,0.02142984435741342,0,4,0.6
20,,216672,Some-college,10,Never-married,,Own-child,White,Male,0,0,30,United-States,0,0.002576400802134974,0,4,0.6
22,Private,209034,Some-college,10,Never-married,Other-service,Not-in-family,White,Female,0,0,35,United-States,0,0.009893588334545277,0,4,0.6
41,Private,124639,Some-college,10,Separated,Craft-repair,Not-in-family,Black,Male,0,0,40,United-States,0,0.10674508194099266,0,4,0.6
38,Private,464552,9th,5,Never-married,Handlers-cleaners,Own-child,White,Male,11234,0,60,Mexico,0,0.9931441204168393,1,4,0.6
32,Private,266400,Some-college,10,Never-married,Prof-specialty,Own-child,White,Female,7468,0,63,United-States,0,0.8241995057103835,1,4,0.6
60,Self-emp-not-inc,196707,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,99999,0,75,United-States,1,0.9981520258717966,1,4,0.6
88,Private,278938,Bachelors,13,Widowed,Prof-specialty,Not-in-family,White,Female,4544,0,35,United-States,0,0.07852834521008886,0,4,0.6
41,Private,145182,HS-grad,9,Never-married,Protective-serv,Own-child,Black,Female,12549,0,35,United-States,0,0.9965512304236844,1,4,0.6
42,Private,151967,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,3569,0,73,United-States,0,0.10702122902495062,0,4,0.6
74,,199198,11th,7,Divorced,,Not-in-family,Black,Female,11689,0,55,United-States,0,0.9964811880609176,1,4,0.6
23,Private,113511,HS-grad,9,Never-married,Craft-repair,Unmarried,White,Male,0,0,40,United-States,0,0.015625037291130694,0,4,0.6
57,Private,240554,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,10064,0,55,United-States,1,0.9969923420737278,1,4,0.6
63,,182543,1st-4th,2,Separated,,Unmarried,White,Female,5088,0,55,Mexico,0,0.08767797441060637,0,4,0.6
24,Private,228395,Bachelors,13,Never-married,Sales,Own-child,Black,Female,0,0,40,United-States,0,0.01901734677612677,0,4,0.6
77,Self-emp-not-inc,167414,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,6710,0,74,United-States,1,0.7900311910910991,1,4,0.6
51,Self-emp-inc,34180,Assoc-voc,11,Married-civ-spouse,Farming-fishing,Husband,White,Male,7586,0,75,United-States,1,0.9975863115908918,1,4,0.6
32,State-gov,349365,HS-grad,9,Never-married,Other-service,Not-in-family,White,Female,763,0,55,United-States,0,0.004679139342673908,0,4,0.6
50,Self-emp-not-inc,219420,Doctorate,16,Divorced,Sales,Not-in-family,White,Male,0,0,64,United-States,0,0.7856325401674469,1,4,0.6
22,Private,136873,Some-college,10,Never-married,Craft-repair,Not-in-family,White,Male,0,0,40,United-States,0,0.017690544629616004,0,4,0.6
65,Private,321865,Prof-school,15,Never-married,Adm-clerical,Not-in-family,White,Male,11871,0,55,United-States,1,0.9960585108856712,1,4,0.6
45,Private,215288,11th,7,Never-married,Handlers-cleaners,Own-child,Black,Male,6913,0,55,United-States,0,0.10337708494412867,0,4,0.6
44,Self-emp-inc,111746,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,10290,0,55,United-States,0,0.9979605685728223,1,4,0.6
19,Private,194260,Some-college,10,Never-married,Sales,Own-child,White,Female,0,0,20,United-States,0,0.0009106023786373141,0,4,0.6
71,Self-emp-not-inc,49893,HS-grad,9,Widowed,Craft-repair,Not-in-family,White,Male,11269,0,39,United-States,0,0.9964130224828084,1,4,0.6
39,Private,178778,Bachelors,13,Never-married,Sales,Not-in-family,White,Male,3730,0,95,United-States,1,0.06411963789051005,0,4,0.6
42,Private,104052,HS-grad,9,Never-married,Machine-op-inspct,Not-in-family,White,Male,8355,1741,57,United-States,0,0.9936480577450996,1,4,0.6
53,Self-emp-not-inc,230961,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,11408,0,60,United-States,1,0.9993180121354333,1,4,0.6
38,Private,339423,Bachelors,13,Never-married,Exec-managerial,Not-in-family,White,Male,10691,0,55,United-States,0,0.9987122766333043,1,4,0.6
18,Private,302712,HS-grad,9,Never-married,Other-service,Not-in-family,White,Female,0,0,35,United-States,0,0.0017200068476496667,0,4,0.6
