age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income,probability,prediction,batch_id,drift_strength
21,,132053,Some-college,10,Never-married,,Own-child,White,Female,0,0,35,United-States,0,0.0086594875504803,0,1,0.0
26,,292803,Some-college,10,Divorced,,Other-relative,White,Female,0,0,35,United-States,0,0.008130807207487977,0,1,0.0
23,Private,177287,Some-college,10,Never-married,Exec-managerial,Other-relative,White,Female,0,0,40,United-States,0,0.008328343543894227,0,1,0.0
48,State-gov,122066,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,35,United-States,1,0.6221676348636658,0,1,0.0
31,Private,175059,HS-grad,9,Divorced,Sales,Not-in-family,White,Female,0,0,40,United-States,0,0.06323761395573796,0,1,0.0
65,Local-gov,143570,Some-college,10,Never-married,Prof-specialty,Not-in-family,Black,Female,0,0,40,United-States,0,0.1590507689561917,0,1,0.0
43,Private,412379,Some-college,10,Never-married,Other-service,Unmarried,White,Female,0,0,28,United-States,0,0.029982119798731326,0,1,0.0
26,Private,167350,HS-grad,9,Never-married,Transport-moving,Own-child,White,Male,0,0,50,United-States,0,0.04844033166517033,0,1,0.0
36,State-gov,173273,Masters,14,Never-married,Prof-specialty,Not-in-family,Black,Female,0,0,40,United-States,0,0.22178858453444902,0,1,0.0
28,Private,162551,7th-8th,4,Married-civ-spouse,Machine-op-inspct,Other-relative,Asian-Pac-Islander,Female,0,0,48,China,0,0.08214388073219688,0,1,0.0
23,Self-emp-not-inc,191283,HS-grad,9,Never-married,Transport-moving,Own-child,White,Male,0,0,40,United-States,0,0.011042544919100164,0,1,0.0
79,Private,172220,7th-8th,4,Widowed,Priv-house-serv,Not-in-family,White,Female,2964,0,30,United-States,0,0.0010833248515828564,0,1,0.0
32,Self-emp-inc,196385,11th,7,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,0,0.23343752745844756,0,1,0.0
54,Private,192862,HS-grad,9,Divorced,Exec-managerial,Unmarried,White,Female,0,0,45,United-States,0,0.18418895990456116,0,1,0.0
44,Private,323627,Bachelors,13,Never-married,Exec-managerial,Not-in-family,White,Female,0,0,5,United-States,0,0.057928725205946205,0,1,0.0
46,Private,380162,HS-grad,9,Married-civ-spouse,Tech-support,Husband,Black,Male,0,0,40,United-States,1,0.6411084695348259,0,1,0.0
68,Private,211162,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,0,0.7023466443815719,1,1,0.0
22,Private,184756,Some-college,10,Never-married,Sales,Own-child,White,Female,0,0,30,United-States,0,0.0086521106428145,0,1,0.0
54,Private,169719,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,3103,0,40,United-States,1,0.9821317466266838,1,1,0.0
41,Private,66208,Prof-school,15,Divorced,Prof-specialty,Unmarried,White,Female,0,0,45,United-States,0,0.6018643760042299,0,1,0.0
18,Private,70021,HS-grad,9,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,12,United-States,0,0.0008720886429016175,0,1,0.0
36,Private,75073,Some-college,10,Never-married,Craft-repair,Not-in-family,Black,Male,0,0,55,United-States,0,0.1374876534102528,0,1,0.0
35,Private,166193,HS-grad,9,Divorced,Machine-op-inspct,Own-child,White,Male,0,0,40,United-States,0,0.04502721886692674,0,1,0.0
63,Private,195338,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,15024,0,45,United-States,1,0.9960518062806804,1,1,0.0
25,Private,145434,Some-college,10,Never-married,Machine-op-inspct,Not-in-family,White,Female,0,0,25,United-States,0,0.003312143661256141,0,1,0.0
51,Private,177705,Bachelors,13,Divorced,Sales,Not-in-family,White,Male,0,0,50,United-States,1,0.670415736388093,1,1,0.0
27,Private,110648,Bachelors,13,Never-married,Tech-support,Own-child,White,Male,0,0,40,United-States,0,0.037640847722565055,0,1,0.0
26,,296372,HS-grad,9,Divorced,,Own-child,White,Female,0,0,40,United-States,0,0.011974386541551148,0,1,0.0
52,Federal-gov,35546,HS-grad,9,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,40,United-States,0,0.8091052816993227,1,1,0.0
21,Private,234108,HS-grad,9,Never-married,Sales,Not-in-family,White,Male,0,0,40,United-States,0,0.018942580733228107,0,1,0.0
73,Private,139978,11th,7,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,0,0.1762729204583427,0,1,0.0
41,Private,116391,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,1,0.8803170594861749,1,1,0.0
26,Private,48280,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,40,United-States,0,0.05266399115195261,0,1,0.0
53,Private,174020,Masters,14,Divorced,Prof-specialty,Unmarried,White,Female,0,1876,38,United-States,0,0.32194452985070665,0,1,0.0
32,Private,326283,Bachelors,13,Never-married,Other-service,Unmarried,Other,Male,0,0,40,United-States,0,0.09270393245743253,0,1,0.0
46,Private,70754,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,1,0.8760819560562677,1,1,0.0
53,Private,194501,11th,7,Widowed,Other-service,Own-child,White,Female,0,0,47,United-States,0,0.059378796798053995,0,1,0.0
21,Private,301199,Some-college,10,Never-married,Machine-op-inspct,Own-child,White,Female,0,0,40,United-States,0,0.0037613369276120303,0,1,0.0
45,Private,192835,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,1977,55,United-States,1,0.9939719692295639,1,1,0.0
21,,436431,Preschool,1,Married-civ-spouse,,Other-relative,White,Female,0,0,40,Mexico,0,0.0031053445233148102,0,1,0.0
61,Private,191188,10th,6,Widowed,Farming-fishing,Unmarried,White,Male,0,0,20,United-States,0,0.02284857646113202,0,1,0.0
26,Private,147821,Bachelors,13,Never-married,Sales,Own-child,White,Female,0,0,45,,0,0.05318728424636343,0,1,0.0
38,State-gov,91670,Some-college,10,Divorced,Prof-specialty,Own-child,Asian-Pac-Islander,Female,0,0,40,United-States,0,0.09405527178578746,0,1,0.0
44,Local-gov,165304,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,1485,40,United-States,1,0.9167120737606334,1,1,0.0
43,Private,137126,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,1,0.8559849366520237,1,1,0.0
26,,375313,Some-college,10,Never-married,,Own-child,Asian-Pac-Islander,Male,0,0,40,Philippines,0,0.06384659801959976,0,1,0.0
23,Private,77581,Bachelors,13,Never-married,Exec-managerial,Own-child,White,Male,0,0,40,United-States,0,0.021778907335676844,0,1,0.0
26,Private,159732,HS-grad,9,Never-married,Machine-op-inspct,Not-in-family,White,Male,0,0,52,United-States,0,0.032211329542618086,0,1,0.0
46,Local-gov,222115,Bachelors,13,Divorced,Adm-clerical,Not-in-family,White,Female,99999,0,40,United-States,1,0.9979074532049287,1,1,0.0
28,Private,76313,Some-college,10,Married-civ-spouse,Craft-repair,Husband,Amer-Indian-Eskimo,Male,0,0,60,United-States,0,0.3885529942293879,0,1,0.0
28,Self-emp-not-inc,420054,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,Italy,0,0.36525544890693773,0,1,0.0
57,Private,319733,Bachelors,13,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,Poland,1,0.6615233556109211,1,1,0.0
56,State-gov,143931,Bachelors,13,Widowed,Prof-specialty,Not-in-family,White,Female,0,0,40,United-States,0,0.3602573687527423,0,1,0.0
46,Self-emp-not-inc,328216,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,45,United-States,1,0.9363842949707605,1,1,0.0
45,Private,155093,10th,6,Divorced,Other-service,Not-in-family,Black,Female,0,0,38,Dominican-Republic,0,0.018047285101252843,0,1,0.0
34,Private,309513,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,0,0.34402202515622676,0,1,0.0
32,Private,86808,Some-college,10,Never-married,Other-service,Own-child,White,Female,0,0,38,United-States,0,0.022806109812367515,0,1,0.0
24,Private,181557,HS-grad,9,Never-married,Handlers-cleaners,Own-child,Black,Male,0,0,40,United-States,0,0.004976972238452826,0,1,0.0
55,Self-emp-not-inc,68006,7th-8th,4,Never-married,Other-service,Other-relative,White,Female,0,0,60,United-States,0,0.032010676034558816,0,1,0.0
30,Private,171889,Prof-school,15,Never-married,Tech-support,Own-child,White,Female,0,0,24,United-States,0,0.060332786339818374,0,1,0.0
24,Private,204172,Bachelors,13,Never-married,Sales,Other-relative,White,Female,0,0,40,United-States,0,0.02828280833057655,0,1,0.0
34,Private,269243,Some-college,10,Never-married,Adm-clerical,Own-child,White,Female,0,0,40,United-States,0,0.029995886377807684,0,1,0.0
39,Private,370795,HS-grad,9,Never-married,Adm-clerical,Unmarried,Black,Female,0,0,40,United-States,0,0.01360361625524352,0,1,0.0
38,Self-emp-not-inc,180477,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,37,United-States,1,0.9386787150764052,1,1,0.0
28,Self-emp-not-inc,169460,Assoc-voc,11,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,80,United-States,0,0.3391662806344083,0,1,0.0
38,Private,168355,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,48,United-States,0,0.6640500203343038,1,1,0.0
31,Private,168906,Bachelors,13,Divorced,Exec-managerial,Not-in-family,White,Female,0,0,50,United-States,1,0.6591273607278776,1,1,0.0
24,,376474,HS-grad,9,Married-civ-spouse,,Husband,White,Male,0,0,40,United-States,0,0.1042986060958831,0,1,0.0
46,Local-gov,155654,Masters,14,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,40,United-States,0,0.43474772634702835,0,1,0.0
49,Self-emp-not-inc,111066,Bachelors,13,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,50,United-States,1,0.7789536974318393,1,1,0.0
29,Local-gov,218650,Some-college,10,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,0,0.026713173469171982,0,1,0.0
51,Private,202752,HS-grad,9,Never-married,Craft-repair,Not-in-family,Black,Male,0,0,40,United-States,0,0.07348989949920472,0,1,0.0
44,Private,168515,Some-college,10,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,40,Germany,0,0.04720370686423439,0,1,0.0
31,Federal-gov,103651,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,45,United-States,1,0.6312717790985813,0,1,0.0
35,Private,190297,7th-8th,4,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,0,0.14847222439887406,0,1,0.0
42,Private,149546,Some-college,10,Divorced,Craft-repair,Unmarried,White,Male,0,0,30,United-States,0,0.063926900772143,0,1,0.0
28,Private,142764,HS-grad,9,Never-married,Machine-op-inspct,Not-in-family,White,Male,0,0,48,United-States,0,0.03447795938811568,0,1,0.0
35,Local-gov,230754,Masters,14,Never-married,Prof-specialty,Own-child,Black,Female,0,0,40,United-States,0,0.12558410976705797,0,1,0.0
37,Self-emp-not-inc,188563,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,55,United-States,0,0.5259692112134216,0,1,0.0
20,State-gov,334113,Some-college,10,Married-civ-spouse,Other-service,Husband,White,Male,0,0,40,United-States,0,0.01879878431902565,0,1,0.0
58,Private,95835,Some-college,10,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,36,United-States,0,0.762459478435373,1,1,0.0
49,Self-emp-not-inc,182211,HS-grad,9,Widowed,Farming-fishing,Not-in-family,White,Male,0,0,55,United-States,0,0.20030704860909282,0,1,0.0
25,Private,427744,10th,6,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,0,0.21706608993008916,0,1,0.0
45,Private,54260,Some-college,10,Divorced,Craft-repair,Unmarried,White,Male,0,0,99,United-States,0,0.24455472268643325,0,1,0.0
43,Private,347653,Some-college,10,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,48,United-States,1,0.837604992418173,1,1,0.0
47,Private,217509,HS-grad,9,Widowed,Priv-house-serv,Not-in-family,Asian-Pac-Islander,Female,0,0,45,Thailand,0,0.03135165883506783,0,1,0.0
27,Self-emp-not-inc,120126,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,0,0.4535089417950374,0,1,0.0
28,Private,137296,Assoc-acdm,12,Never-married,Other-service,Not-in-family,Black,Female,0,0,40,United-States,0,0.025612698479620243,0,1,0.0
41,Self-emp-inc,397280,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,72,,0,0.9061409236340818,1,1,0.0
49,Private,240859,11th,7,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,Cuba,0,0.3131928094909819,0,1,0.0
23,Private,64520,10th,6,Never-married,Craft-repair,Not-in-family,White,Male,0,0,40,United-States,0,0.015594193303088444,0,1,0.0
47,Private,147236,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,1,0.670506045216765,1,1,0.0
39,Private,225504,Masters,14,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,40,United-States,0,0.5800580195917493,0,1,0.0
37,Self-emp-inc,98389,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,United-States,1,0.7845980606699967,1,1,0.0
45,Private,168232,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,56,United-States,1,0.7342014978957523,1,1,0.0
34,Federal-gov,67083,Bachelors,13,Never-married,Exec-managerial,Unmarried,Asian-Pac-Islander,Male,1471,0,40,Cambodia,0,0.01820585209795593,0,1,0.0
31,Private,124827,HS-grad,9,Never-married,Other-service,Not-in-family,White,Male,0,0,40,United-States,0,0.03351609523345256,0,1,0.0
28,Private,378460,Bachelors,13,Never-married,Adm-clerical,Not-in-family,White,Male,10520,0,60,United-States,1,0.9982818380201453,1,1,0.0
22,Private,117767,Some-college,10,Never-married,Sales,Own-child,White,Male,0,0,18,United-States,0,0.004899158435218617,0,1,0.0
56,Local-gov,212864,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,United-States,1,0.6795551567228062,1,1,0.0
38,,242221,HS-grad,9,Never-married,,Unmarried,Black,Female,0,0,38,United-States,0,0.012444698263638152,0,1,0.0
44,Private,194924,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,35,United-States,1,0.6205811234235573,0,1,0.0
40,Self-emp-not-inc,182516,Assoc-acdm,12,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,40,United-States,0,0.795642603858266,1,1,0.0
27,Self-emp-not-inc,123116,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,United-States,0,0.28109353674410736,0,1,0.0
28,Private,209109,Bachelors,13,Married-civ-spouse,Other-service,Husband,White,Male,0,0,50,United-States,0,0.5202708215401152,0,1,0.0
36,Private,134367,HS-grad,9,Divorced,Other-service,Own-child,White,Female,0,0,30,United-States,0,0.025695071017665227,0,1,0.0
18,,256191,HS-grad,9,Never-married,,Own-child,Black,Female,0,0,25,United-States,0,0.0007276003680454077,0,1,0.0
47,Private,264052,Some-college,10,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,50,United-States,1,0.8242798400208392,1,1,0.0
43,Private,316820,Assoc-acdm,12,Married-civ-spouse,Exec-managerial,Husband,White,Male,7688,0,40,United-States,1,0.9984632124267365,1,1,0.0
38,Private,269318,Bachelors,13,Married-civ-spouse,Adm-clerical,Husband,White,Male,5178,0,50,United-States,1,0.9915586590111887,1,1,0.0
30,Private,296538,9th,5,Divorced,Farming-fishing,Own-child,White,Male,0,0,30,United-States,0,0.013470157658816356,0,1,0.0
50,State-gov,76728,Some-college,10,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,39,United-States,0,0.05024797851193887,0,1,0.0
42,Private,192569,Prof-school,15,Divorced,Prof-specialty,Not-in-family,White,Female,0,0,39,United-States,1,0.7397840752310078,1,1,0.0
35,Private,180988,Some-college,10,Divorced,Adm-clerical,Unmarried,White,Female,0,0,39,United-States,0,0.04643374453734574,0,1,0.0
44,Private,271792,Bachelors,13,Married-spouse-absent,Exec-managerial,Unmarried,White,Female,0,0,40,United-States,0,0.33117282686207056,0,1,0.0
56,Private,31782,10th,6,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,0,0.3176071333889238,0,1,0.0
19,Private,187724,Some-college,10,Never-married,Other-service,Own-child,White,Female,0,0,25,United-States,0,0.001432824357431771,0,1,0.0
23,,234970,Some-college,10,Never-married,,Own-child,Black,Female,0,0,40,United-States,0,0.007244191355794322,0,1,0.0
56,Local-gov,571017,Some-college,10,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,15,United-States,0,0.6546477892438521,1,1,0.0
45,,154430,Some-college,10,Divorced,,Not-in-family,White,Female,0,0,35,United-States,0,0.0754649758497106,0,1,0.0
36,Federal-gov,116580,Assoc-voc,11,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,45,United-States,1,0.8644501992053828,1,1,0.0
31,Self-emp-not-inc,234537,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,60,United-States,0,0.5836874650601521,0,1,0.0
38,Private,213260,HS-grad,9,Separated,Protective-serv,Not-in-family,Black,Male,0,0,40,United-States,0,0.07332824377224978,0,1,0.0
24,Private,92609,Bachelors,13,Never-married,Exec-managerial,Own-child,White,Male,0,0,45,United-States,0,0.04374907105031497,0,1,0.0
19,,138153,Some-college,10,Never-married,,Own-child,White,Female,0,0,40,United-States,0,0.002112198840356443,0,1,0.0
40,Private,137304,Bachelors,13,Divorced,Adm-clerical,Not-in-family,Black,Female,0,0,40,United-States,0,0.09878151161581171,0,1,0.0
35,Private,177482,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,Amer-Indian-Eskimo,Male,0,0,40,United-States,0,0.35643074287064463,0,1,0.0
39,Private,192251,10th,6,Divorced,Other-service,Not-in-family,White,Female,0,0,60,United-States,0,0.07125064850300503,0,1,0.0
35,Self-emp-not-inc,32528,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,50,United-States,0,0.24195750161797985,0,1,0.0
41,Private,33331,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,45,United-States,0,0.5993123911284194,0,1,0.0
41,Private,175883,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,60,United-States,0,0.6714964818232789,1,1,0.0
29,Private,286452,Assoc-acdm,12,Divorced,Sales,Unmarried,White,Female,3418,0,40,United-States,0,0.002935432972845424,0,1,0.0
21,Private,204596,Assoc-acdm,12,Never-married,Adm-clerical,Own-child,White,Female,0,0,8,United-States,0,0.0024589608933681954,0,1,0.0
17,,235661,10th,6,Never-married,,Own-child,White,Female,0,0,30,United-States,0,0.0009060209316583784,0,1,0.0
39,Private,156897,HS-grad,9,Never-married,Craft-repair,Own-child,White,Male,0,2258,42,United-States,1,0.6789112079254591,1,1,0.0
23,,99399,Some-college,10,Never-married,,Unmarried,Amer-Indian-Eskimo,Female,0,0,25,United-States,0,0.00356386511601929,0,1,0.0
54,Self-emp-not-inc,104748,10th,6,Married-civ-spouse,Sales,Husband,White,Male,0,0,65,United-States,0,0.39347509878624515,0,1,0.0
25,Local-gov,109972,Bachelors,13,Never-married,Prof-specialty,Own-child,White,Male,0,0,45,United-States,0,0.038332980941365634,0,1,0.0
22,Private,416356,Some-college,10,Never-married,Craft-repair,Unmarried,White,Male,0,0,40,United-States,0,0.014843127523199802,0,1,0.0
32,Private,202729,HS-grad,9,Married-civ-spouse,Transport-moving,Own-child,White,Male,0,0,40,United-States,0,0.33055289739115035,0,1,0.0
59,Private,42959,HS-grad,9,Widowed,Other-service,Not-in-family,White,Female,0,0,36,United-States,0,0.030018075464846694,0,1,0.0
