age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income,probability,prediction,batch_id,drift_strength
43,Private,169122,HS-grad,9,Divorced,Other-service,Not-in-family,White,Male,11976,0,43,United-States,0,0.9982167711062455,1,6,1.0
47,Self-emp-not-inc,157473,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,9605,0,55,United-States,0,0.9983677372850172,1,6,1.0
61,Private,112761,HS-grad,9,Divorced,Handlers-cleaners,Not-in-family,White,Female,4185,0,55,United-States,0,0.0054275227330026305,0,6,1.0
36,Private,163665,HS-grad,9,Never-married,Other-service,Not-in-family,White,Female,6818,0,55,United-States,0,0.02048166020522768,0,6,1.0
73,Private,231183,HS-grad,9,Widowed,Exec-managerial,Not-in-family,White,Female,14914,0,55,United-States,0,0.9977340495215554,1,6,1.0
53,Private,211253,Masters,14,Married-civ-spouse,Exec-managerial,Wife,White,Female,11104,0,55,United-States,1,0.9991235801084656,1,6,1.0
49,Self-emp-not-inc,111129,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,1391,0,60,United-States,0,0.07375129522269154,0,6,1.0
73,Private,83045,9th,5,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,6062,0,55,United-States,0,0.9775003805806959,1,6,1.0
69,Local-gov,199546,Masters,14,Divorced,Other-service,Unmarried,Black,Female,7125,0,55,United-States,0,0.9449909384519756,1,6,1.0
51,Private,51100,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,3110,0,55,United-States,1,0.9337184434414834,1,6,1.0
85,,144872,HS-grad,9,Married-civ-spouse,,Husband,White,Male,4863,0,40,Canada,0,0.08199826971533576,0,6,1.0
78,Self-emp-not-inc,102686,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,2801,0,35,United-States,1,0.2663289763217754,0,6,1.0
57,Private,205424,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Male,13848,0,55,United-States,1,0.9987320737060342,1,6,1.0
73,Private,181219,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,5980,1848,55,United-States,1,0.9972846469451943,1,6,1.0
65,Local-gov,186303,Some-college,10,Married-civ-spouse,Protective-serv,Husband,White,Male,10770,1887,55,United-States,1,0.9915983545308292,1,6,1.0
46,Self-emp-not-inc,111985,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,9176,0,65,United-States,0,0.9982480080206887,1,6,1.0
34,Private,113703,Some-college,10,Never-married,Sales,Other-relative,White,Male,6588,0,35,United-States,0,0.05205555693770717,0,6,1.0
40,Private,37933,HS-grad,9,Never-married,Other-service,Not-in-family,Black,Female,9877,0,63,United-States,0,0.9954592985359111,1,6,1.0
70,Private,160662,10th,6,Married-civ-spouse,Craft-repair,Husband,White,Male,2900,0,55,United-States,1,0.03602017621940087,0,6,1.0
43,Private,323985,HS-grad,9,Married-civ-spouse,Exec-managerial,Wife,White,Female,4179,0,55,United-States,1,0.17607732114410246,0,6,1.0
52,Self-emp-inc,102576,Masters,14,Married-civ-spouse,Prof-specialty,Husband,Black,Male,8959,0,70,Trinadad&Tobago,0,0.9983959364460855,1,6,1.0
65,Private,98791,Some-college,10,Married-civ-spouse,Tech-support,Husband,White,Male,7934,0,55,United-States,0,0.9805298457311247,1,6,1.0
43,Private,179013,HS-grad,9,Separated,Craft-repair,Not-in-family,Black,Male,9106,0,55,United-States,0,0.9972452294119711,1,6,1.0
56,Local-gov,196456,Masters,14,Never-married,Prof-specialty,Not-in-family,White,Female,374,1669,55,United-States,0,0.0066949718018209205,0,6,1.0
49,Private,39606,Assoc-voc,11,Divorced,Sales,Unmarried,White,Female,10741,0,55,United-States,0,0.9978157154733659,1,6,1.0
80,,141181,9th,5,Married-civ-spouse,,Husband,White,Male,13191,0,17,United-States,0,0.9691349697271175,1,6,1.0
38,,375313,Some-college,10,Never-married,,Own-child,Asian-Pac-Islander,Male,2313,0,55,Philippines,0,0.02930633340845451,0,6,1.0
48,Private,185203,HS-grad,9,Never-married,Sales,Not-in-family,White,Female,7659,0,55,United-States,0,0.9399842189181697,1,6,1.0
42,Private,49795,HS-grad,9,Never-married,Adm-clerical,Not-in-family,White,Male,10191,0,55,United-States,0,0.9966502815151829,1,6,1.0
50,,217409,Some-college,10,Married-civ-spouse,,Wife,White,Female,645,0,55,United-States,0,0.09353444128673762,0,6,1.0
88,,84755,Some-college,10,Widowed,,Unmarried,White,Female,9411,0,55,United-States,0,0.9934264195642827,1,6,1.0
40,Private,204862,Some-college,10,Never-married,Exec-managerial,Own-child,White,Female,14643,0,55,United-States,0,0.9974073047012696,1,6,1.0
41,Private,200511,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,1979,0,65,United-States,0,0.09299509433638725,0,6,1.0
67,Private,204751,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,4349,0,80,United-States,0,0.9119186368610979,1,6,1.0
36,Private,308205,7th-8th,4,Never-married,Handlers-cleaners,Other-relative,White,Male,9203,0,55,Mexico,0,0.9961137585077886,1,6,1.0
70,Private,374108,Some-college,10,Divorced,Prof-specialty,Unmarried,White,Female,13030,0,55,United-States,0,0.9945837025495531,1,6,1.0
42,Private,45427,Bachelors,13,Never-married,Craft-repair,Not-in-family,White,Male,10853,0,85,United-States,0,0.9983525109037589,1,6,1.0
46,Private,176117,Some-college,10,Never-married,Sales,Own-child,Black,Female,7545,0,50,United-States,0,0.9113667052434801,1,6,1.0
34,Private,318915,HS-grad,9,Never-married,Other-service,Unmarried,White,Female,1098,0,55,United-States,0,0.0054826289281471605,0,6,1.0
36,Private,279472,Some-college,10,Married-civ-spouse,Machine-op-inspct,Wife,White,Female,9261,0,63,United-States,1,0.9980024244806186,1,6,1.0
40,Private,119793,Bachelors,13,Never-married,Sales,Not-in-family,White,Male,311,0,55,United-States,0,0.06231439235727885,0,6,1.0
53,Local-gov,176716,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,13022,0,75,United-States,0,0.9988548288528817,1,6,1.0
33,,123983,Some-college,10,Never-married,,Other-relative,Asian-Pac-Islander,Male,9520,0,25,Vietnam,0,0.9872812052790376,1,6,1.0
59,Private,192793,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,7654,0,55,Iran,1,0.9975609209657982,1,6,1.0
59,Private,106255,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,14123,0,55,United-States,0,0.9990533014058363,1,6,1.0
53,Self-emp-not-inc,174395,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,16884,0,70,United-States,1,0.9993261670209372,1,6,1.0
71,Private,174864,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,4127,1485,60,United-States,1,0.28549481862736437,0,6,1.0
64,State-gov,206775,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,14992,0,55,United-States,0,0.9719845696726441,1,6,1.0
67,Self-emp-not-inc,189721,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,6977,0,35,United-States,0,0.6459047347307882,1,6,1.0
50,Private,108140,Bachelors,13,Divorced,Tech-support,Other-relative,White,Male,6343,0,55,United-States,0,0.26893620651986166,0,6,1.0
58,State-gov,29696,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,12103,0,55,United-States,0,0.9975949424092578,1,6,1.0
31,Private,206546,Some-college,10,Never-married,Handlers-cleaners,Own-child,White,Male,4203,0,39,United-States,0,0.0024861007886041054,0,6,1.0
34,Private,128487,HS-grad,9,Never-married,Adm-clerical,Not-in-family,White,Female,8253,0,25,United-States,0,0.6457220899354555,1,6,1.0
71,Local-gov,296253,Masters,14,Divorced,Prof-specialty,Unmarried,White,Female,9415,0,75,United-States,1,0.9911757253208705,1,6,1.0
49,Private,286730,Some-college,10,Divorced,Craft-repair,Unmarried,White,Female,11170,0,55,United-States,0,0.9974736278695531,1,6,1.0
41,Self-emp-not-inc,164607,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,4748,0,55,United-States,0,0.6341350061915972,0,6,1.0
49,Self-emp-not-inc,216473,10th,6,Married-civ-spouse,Craft-repair,Husband,White,Male,5014,0,45,United-States,0,0.04467584759327724,0,6,1.0
38,State-gov,130302,Bachelors,13,Married-civ-spouse,Craft-repair,Husband,White,Male,9809,0,55,United-States,0,0.9983041101885408,1,6,1.0
77,Local-gov,200764,HS-grad,9,Divorced,Adm-clerical,Not-in-family,White,Female,7110,0,31,United-States,1,0.9095172246720102,1,6,1.0
48,Private,278576,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,2482,0,65,United-States,0,0.07555517355636306,0,6,1.0
46,Local-gov,31391,HS-grad,9,Married-civ-spouse,Protective-serv,Husband,White,Male,10266,0,68,United-States,1,0.9946399105844086,1,6,1.0
35,Private,208908,Bachelors,13,Never-married,Other-service,Not-in-family,White,Female,3622,0,45,United-States,0,0.021160638424317847,0,6,1.0
76,State-gov,152537,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,10351,0,60,United-States,0,0.9765853682290129,1,6,1.0
36,Private,130741,Bachelors,13,Never-married,Sales,Own-child,White,Male,406,0,55,United-States,0,0.0323837274290131,0,6,1.0
58,Private,146919,HS-grad,9,Married-civ-spouse,Adm-clerical,Wife,White,Female,14917,0,55,United-States,1,0.9988365336403393,1,6,1.0
36,Private,698418,Some-college,10,Never-married,Adm-clerical,Own-child,Black,Female,5011,0,40,United-States,0,0.023591819695127723,0,6,1.0
32,Private,249385,Some-college,10,Never-married,Craft-repair,Own-child,White,Female,7288,0,35,United-States,0,0.6857898285803078,1,6,1.0
50,Self-emp-not-inc,203836,5th-6th,3,Never-married,Transport-moving,Not-in-family,White,Male,6313,0,55,United-States,0,0.22438832926852514,0,6,1.0
69,Private,121362,Some-college,10,Widowed,Adm-clerical,Unmarried,White,Female,5313,2258,53,United-States,1,0.42813223510054754,0,6,1.0
34,Local-gov,198478,Some-college,10,Married-civ-spouse,Protective-serv,Husband,White,Male,13729,0,55,United-States,0,0.9990991038192422,1,6,1.0
38,Private,171636,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,14283,0,87,United-States,0,0.999146730087841,1,6,1.0
47,Private,240467,HS-grad,9,Married-spouse-absent,Adm-clerical,Unmarried,Black,Female,7673,0,55,United-States,0,0.9261532530059263,1,6,1.0
39,Private,197380,Assoc-acdm,12,Never-married,Prof-specialty,Not-in-family,White,Male,13482,0,55,United-States,0,0.9987165411595375,1,6,1.0
30,Private,238401,Some-college,10,Never-married,Sales,Own-child,White,Female,3836,0,40,United-States,0,0.0031470889957267603,0,6,1.0
46,Private,37380,HS-grad,9,Married-spouse-absent,Machine-op-inspct,Unmarried,White,Female,4949,0,55,United-States,0,0.3053577176932841,0,6,1.0
63,Private,114758,11th,7,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,4621,0,63,United-States,1,0.16969068852154698,0,6,1.0
34,Private,60668,Bachelors,13,Never-married,Exec-managerial,Own-child,White,Male,11302,0,55,United-States,0,0.9975476604873684,1,6,1.0
41,Private,207064,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,14244,0,55,United-States,1,0.9990024819385588,1,6,1.0
32,Private,161922,HS-grad,9,Never-married,Handlers-cleaners,Not-in-family,White,Male,12416,0,58,United-States,0,0.997898722902289,1,6,1.0
57,Private,27332,HS-grad,9,Divorced,Sales,Not-in-family,White,Female,9704,0,55,United-States,0,0.9964044906950602,1,6,1.0
44,Private,72967,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,8044,0,40,United-States,1,0.9987435790145911,1,6,1.0
48,Self-emp-not-inc,313853,Bachelors,13,Divorced,Other-service,Unmarried,Black,Male,6813,0,60,United-States,1,0.17994067711769812,0,6,1.0
56,Private,106900,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,7488,0,59,United-States,1,0.9980255017141929,1,6,1.0
65,Private,157947,HS-grad,9,Divorced,Adm-clerical,Not-in-family,White,Female,9183,0,55,United-States,0,0.9937023079954623,1,6,1.0
49,Private,34378,1st-4th,2,Never-married,Other-service,Not-in-family,White,Male,6374,0,55,United-States,0,0.05643418060643682,0,6,1.0
41,Private,198997,HS-grad,9,Married-civ-spouse,Adm-clerical,Wife,White,Female,14961,0,35,United-States,0,0.9988512012747512,1,6,1.0
48,Private,206521,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,9171,0,75,United-States,1,0.9986641677091417,1,6,1.0
38,Private,240842,HS-grad,9,Never-married,Machine-op-inspct,Unmarried,Black,Female,14244,0,55,United-States,0,0.9911065713634954,1,6,1.0
60,Private,164423,HS-grad,9,Divorced,Machine-op-inspct,Unmarried,White,Female,3015,0,55,United-States,0,0.01499677599351884,0,6,1.0
53,Private,205195,Assoc-acdm,12,Divorced,Sales,Not-in-family,White,Male,13423,0,55,United-States,0,0.9984216796425635,1,6,1.0
50,Self-emp-inc,308686,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,12630,0,85,United-States,1,0.9986118088972985,1,6,1.0
69,Private,174662,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,1316,0,55,United-States,0,0.0829332363094306,0,6,1.0
43,Private,92179,10th,6,Divorced,Machine-op-inspct,Not-in-family,White,Male,9295,0,55,United-States,0,0.9968667613667376,1,6,1.0
39,Private,307724,Some-college,10,Never-married,Adm-clerical,Not-in-family,White,Female,12315,0,55,,0,0.9986936608787466,1,6,1.0
52,Federal-gov,134307,Bachelors,13,Divorced,Prof-specialty,Not-in-family,Black,Female,3580,1741,55,United-States,0,0.010364800611643245,0,6,1.0
31,Private,214935,Some-college,10,Never-married,Handlers-cleaners,Own-child,White,Male,8839,0,55,United-States,0,0.9948085668651153,1,6,1.0
38,Self-emp-not-inc,37918,HS-grad,9,Never-married,Farming-fishing,Own-child,White,Male,14431,0,75,United-States,0,0.992672260400241,1,6,1.0
44,Private,263908,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,9402,0,55,United-States,0,0.9985654085468915,1,6,1.0
61,Private,166789,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,1781,0,55,United-States,0,0.09972501937424537,0,6,1.0
31,Private,41163,HS-grad,9,Never-married,Sales,Not-in-family,White,Male,1256,0,53,United-States,0,0.008841644019462113,0,6,1.0
48,State-gov,170861,HS-grad,9,Separated,Other-service,Own-child,White,Female,3797,0,47,United-States,0,0.01581382795588103,0,6,1.0
34,Private,142566,HS-grad,9,Never-married,Sales,Not-in-family,White,Male,7641,0,55,United-States,0,0.8739661027008843,1,6,1.0
60,Private,107682,HS-grad,9,Widowed,Machine-op-inspct,Not-in-family,White,Female,8047,0,25,United-States,0,0.7820785738252054,1,6,1.0
46,Private,157747,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,17900,0,55,United-States,1,0.9991043966648423,1,6,1.0
41,Private,182676,10th,6,Never-married,Other-service,Own-child,White,Female,12881,0,53,Mexico,0,0.9944805925498827,1,6,1.0
33,Private,202373,Assoc-voc,11,Never-married,Craft-repair,Own-child,Black,Male,8205,0,55,United-States,0,0.9128149092779205,1,6,1.0
35,Private,288771,Some-college,10,Never-married,Adm-clerical,Not-in-family,White,Female,1482,0,45,United-States,0,0.005774712935682384,0,6,1.0
47,Private,285000,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Male,3815,0,60,United-States,0,0.04702085491011958,0,6,1.0
